semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total
570705,2015,תיכון טכנולוגי נעמת,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,,,0.0,0.0,6.0,5.0
570705,2016,תיכון טכנולוגי נעמת,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,,,0.0,0.0,6.0,5.0
570713,2013,אורט מלטון,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,72.30322222222222,81.13342857142857,0.08163265306122448,0.3047619047619048,98.0,105.0
570713,2014,אורט מלטון,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,70.84,79.55619565217391,0.058823529411764705,0.40217391304347827,85.0,92.0
570713,2015,אורט מלטון,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,73.05,81.68066666666667,0.06944444444444445,0.21333333333333335,72.0,75.0
570713,2016,אורט מלטון,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,71.28285714285714,82.06361702127658,0.06666666666666667,0.3829787234042553,90.0,94.0
570945,2013,תיכון טכנולוגי נעמת,חולון,חולון,exact,7.0,0.502,188637.0,,חולון,67.33,,0.0,0.0,12.0,8.0
570945,2014,תיכון טכנולוגי נעמת,חולון,חולון,exact,7.0,0.502,188637.0,,חולון,78.77,,0.0,0.0,13.0,9.0
570945,2015,תיכון טכנולוגי נעמת,חולון,חולון,exact,7.0,0.502,188637.0,,חולון,,,0.0,,6.0,
570945,2016,תיכון טכנולוגי נעמת,חולון,חולון,exact,7.0,0.502,188637.0,,חולון,,,0.0,0.0,5.0,5.0
571109,2013,"אמי""ת גוש דן",רמת גן,רמת גן,exact,8.0,1.053,152112.0,,רמת גן,85.24297297297296,87.22718309859157,0.33783783783783783,0.4788732394366197,74.0,71.0
571109,2014,"אמי""ת גוש דן",רמת גן,רמת גן,exact,8.0,1.053,152112.0,,רמת גן,81.68525,85.54645569620253,0.2875,0.6582278481012658,80.0,79.0
571109,2015,"אמי""ת גוש דן",רמת גן,רמת גן,exact,8.0,1.053,152112.0,,רמת גן,80.635,85.19473684210526,0.4473684210526316,0.5789473684210527,76.0,76.0
571109,2016,"אמי""ת גוש דן",רמת גן,רמת גן,exact,8.0,1.053,152112.0,,רמת גן,81.8310843373494,84.05088607594938,0.37349397590361444,0.6708860759493671,83.0,79.0
571125,2013,"מרכז נער ע""ש טננבאום",הרצליה,הרצלייה,exact,8.0,1.291,91621.0,,הרצלייה,67.15,,0.0,0.0,13.0,13.0
571125,2014,"מרכז נער ע""ש טננבאום",הרצליה,הרצלייה,exact,8.0,1.291,91621.0,,הרצלייה,76.53,79.4,0.0,0.0,15.0,15.0
571125,2015,"מרכז נער ע""ש טננבאום",הרצליה,הרצלייה,exact,8.0,1.291,91621.0,,הרצלייה,76.47,80.55,0.0,0.0,17.0,11.0
571125,2016,"מרכז נער ע""ש טננבאום",הרצליה,הרצלייה,exact,8.0,1.291,91621.0,,הרצלייה,,,0.0,0.0,8.0,5.0
571158,2013,תיכון המר דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,72.63,78.47714285714285,0.0,0.23076923076923078,47.0,52.0
571158,2014,תיכון המר דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,71.19,73.87161290322581,0.0,0.22580645161290322,60.0,62.0
571158,2015,תיכון המר דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,69.79,73.86842105263158,0.0,0.2894736842105263,36.0,38.0
571158,2016,תיכון המר דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,70.45,74.22622641509433,0.0,0.2641509433962264,53.0,53.0
571174,2013,אורט רמת יוסף,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,76.83823529411765,79.59296296296297,0.08108108108108109,0.2962962962962963,74.0,81.0
571174,2014,אורט רמת יוסף,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,79.30590163934426,79.13023255813953,0.11475409836065574,0.2868217054263566,122.0,129.0
571174,2015,אורט רמת יוסף,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,81.58035714285714,81.49398230088495,0.10714285714285714,0.4247787610619469,112.0,113.0
571174,2016,אורט רמת יוסף,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,80.47826530612245,81.73617647058823,0.16326530612244897,0.37254901960784315,98.0,102.0
571224,2013,תיכון חדש דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,76.37754716981132,89.87877551020406,0.37735849056603776,0.5,53.0,54.0
571224,2014,תיכון חדש דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,71.18408163265305,80.70724137931035,0.22448979591836735,0.4444444444444444,49.0,63.0
571224,2015,תיכון חדש דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,76.16616438356165,83.25577464788732,0.2602739726027397,0.6835443037974683,73.0,79.0
571224,2016,תיכון חדש דרכא,בת ים,בת ים,exact,5.0,-0.062,128639.0,,בת ים,75.452,83.46792079207921,0.25263157894736843,0.6138613861386139,95.0,101.0
575001,2014,טכנולוגית שפרעם,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,62.74,66.9,0.0,0.0,39.0,49.0
575001,2015,טכנולוגית שפרעם,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,66.0,63.84,0.0,0.0,14.0,32.0
575001,2016,טכנולוגית שפרעם,שפרעם,שפרעם,exact,3.0,-0.768,39883.0,,שפרעם,,60.06,0.0,0.0,9.0,16.0
580019,2013,חקלאי הכפר הירוק,רמת השרון,רמת השרון,exact,9.0,1.724,44340.0,,רמת השרון,84.49497695852534,89.27145454545455,0.2672811059907834,0.793859649122807,217.0,228.0
580019,2014,חקלאי הכפר הירוק,רמת השרון,רמת השרון,exact,9.0,1.724,44340.0,,רמת השרון,86.41990476190476,89.69061320754717,0.3333333333333333,0.7783018867924528,210.0,212.0
580019,2015,חקלאי הכפר הירוק,רמת השרון,רמת השרון,exact,9.0,1.724,44340.0,,רמת השרון,88.24027586206897,91.58941780821918,0.30689655172413793,0.8527397260273972,290.0,292.0
580019,2016,חקלאי הכפר הירוק,רמת השרון,רמת השרון,exact,9.0,1.724,44340.0,,רמת השרון,89.38231707317074,91.09075757575759,0.32926829268292684,0.8363636363636363,328.0,330.0
580027,2013,מקוה ישראל דתי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,69.32,73.12615384615385,0.0,0.0,37.0,39.0
580027,2014,מקוה ישראל דתי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,71.57,75.16157894736843,0.0,0.0,35.0,38.0
580027,2015,מקוה ישראל דתי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,68.09,72.33541666666666,0.0,0.0,46.0,48.0
580027,2016,מקוה ישראל דתי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,67.14,70.02526315789474,0.0,0.11627906976744186,41.0,43.0
580035,2013,מקוה ישראל כללי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,76.76612068965517,84.77877049180329,0.1206896551724138,0.4918032786885246,116.0,122.0
580035,2014,מקוה ישראל כללי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,77.31755319148937,86.10329896907217,0.20212765957446807,0.4536082474226804,94.0,97.0
580035,2015,מקוה ישראל כללי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,78.30864197530865,82.99061855670104,0.1,0.4639175257731959,90.0,97.0
580035,2016,מקוה ישראל כללי,מקווה ישראל,מקווה ישראל,unmatched,,,,,,81.66309352517986,84.35695652173914,0.23741007194244604,0.6086956521739131,139.0,138.0
585851,2015,"מח""ט אורט מרום עכו",עכו,עכו,exact,4.0,-0.39,47427.0,,עכו,,,,0.0,,9.0
585851,2016,"מח""ט אורט מרום עכו",עכו,עכו,exact,4.0,-0.39,47427.0,,עכו,,72.19,,0.0,,16.0
610006,2015,טומשין אלמתנבי כסייפ,כסיפה,כסיפה,exact,1.0,-2.09,19025.0,,כסיפה,67.33,70.26633333333334,0.0,0.0,46.0,60.0
610006,2016,טומשין אלמתנבי כסייפ,כסיפה,כסיפה,exact,1.0,-2.09,19025.0,,כסיפה,66.79569620253166,65.26171717171717,0.0,0.07476635514018691,79.0,107.0
610170,2013,ישיבה תיכונית אילת,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,,,0.0,0.0,10.0,12.0
610170,2014,ישיבה תיכונית אילת,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,,,0.0,0.0,6.0,6.0
610170,2015,ישיבה תיכונית אילת,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,66.92,73.91,0.0,0.0,12.0,11.0
610170,2016,ישיבה תיכונית אילת,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,70.47,76.27,0.0,0.0,19.0,21.0
611483,2016,מכללת עמל מקס פיין,תל אביב - יפו,תל אביב - יפו,structural,8.0,1.208,431708.0,,תל אביב -יפו,,,0.0,,5.0,
614321,2013,אחוה,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,68.6,81.0,0.0,1.0,25.0,24.0
614321,2014,אחוה,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,75.67,84.53,0.0,1.0,15.0,15.0
614321,2015,אחוה,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,70.13,87.56,0.0,1.0,16.0,16.0
614321,2016,אחוה,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,70.89,84.92,0.0,1.0,23.0,25.0
615351,2013,שפתי רננות,נתיבות,נתיבות,exact,3.0,-0.693,31234.0,,נתיבות,84.84,80.65,0.0,0.0,19.0,20.0
615351,2014,שפתי רננות,נתיבות,נתיבות,exact,3.0,-0.693,31234.0,,נתיבות,89.91,79.83,0.0,0.0,11.0,12.0
615351,2015,שפתי רננות,נתיבות,נתיבות,exact,3.0,-0.693,31234.0,,נתיבות,88.44,84.47,0.0,0.0,16.0,17.0
615351,2016,שפתי רננות,נתיבות,נתיבות,exact,3.0,-0.693,31234.0,,נתיבות,82.63,80.5,0.0,0.0,16.0,16.0
615369,2013,ישיבה לצעירים שומריה,שומריה,שומריה,fuzzy,3.0,-0.811,623.0,330.0,שומרייה,,,0.0,,7.0,
615369,2014,ישיבה לצעירים שומריה,שומריה,שומריה,fuzzy,3.0,-0.811,623.0,330.0,שומרייה,,,0.0,,6.0,
615369,2016,ישיבה לצעירים שומריה,שומריה,שומריה,fuzzy,3.0,-0.811,623.0,330.0,שומרייה,,,0.0,0.0,8.0,9.0
630095,2013,מרכז נוער,אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,,,0.0,0.0,5.0,5.0
630095,2014,מרכז נוער,אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,,,0.0,0.0,5.0,5.0
630095,2015,מרכז נוער,אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,,,0.0,0.0,9.0,8.0
630095,2016,מרכז נוער,אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,,,0.0,0.0,10.0,10.0
630764,2013,"מרכז נוער ע""ש משה קו",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,,75.17,0.0,0.0,7.0,12.0
630764,2014,"מרכז נוער ע""ש משה קו",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,68.09,71.62,0.0,0.0,11.0,20.0
630764,2015,"מרכז נוער ע""ש משה קו",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,,74.05,0.0,0.0,9.0,20.0
630764,2016,"מרכז נוער ע""ש משה קו",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,,70.92,0.0,0.0,6.0,12.0
640029,2013,"ק. ח. ע""ש זאב בוים",קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,69.68,79.01384615384616,0.0641025641025641,0.24358974358974358,78.0,78.0
640029,2014,"ק. ח. ע""ש זאב בוים",קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,68.29,78.70171875,0.0,0.171875,57.0,64.0
640029,2015,"ק. ח. ע""ש זאב בוים",קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,72.28,78.4684375,0.0,0.296875,61.0,64.0
640029,2016,"ק. ח. ע""ש זאב בוים",קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,73.07,78.13216666666668,0.10344827586206896,0.21666666666666667,58.0,60.0
640037,2013,עירוני א' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,74.92891304347825,77.12492537313433,0.10326086956521739,0.417910447761194,184.0,201.0
640037,2014,עירוני א' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,75.1368544600939,80.67077272727272,0.15492957746478872,0.4409090909090909,213.0,220.0
640037,2015,עירוני א' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,77.17052356020943,78.006,0.13089005235602094,0.49047619047619045,191.0,210.0
640037,2016,עירוני א' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,76.30664206642066,78.3570652173913,0.1881918819188192,0.5108695652173914,271.0,276.0
640045,2013,"אולפנת אמי""ת",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,81.91,80.90576923076924,0.0,0.423728813559322,55.0,59.0
640045,2014,"אולפנת אמי""ת",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,85.18,81.18945945945947,0.1111111111111111,0.37777777777777777,54.0,45.0
640045,2015,"אולפנת אמי""ת",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,86.56953846153847,79.36648648648648,0.1095890410958904,0.32432432432432434,73.0,74.0
640045,2016,"אולפנת אמי""ת",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,84.84869565217392,75.52868421052632,0.0,0.3541666666666667,46.0,48.0
640052,2013,מקיף עירוני גולדווטר,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,79.032,80.1765925925926,0.06976744186046512,0.45925925925925926,129.0,135.0
640052,2014,מקיף עירוני גולדווטר,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,78.72267857142857,81.85495798319326,0.125,0.42016806722689076,112.0,119.0
640052,2015,מקיף עירוני גולדווטר,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,82.6227731092437,79.03550724637681,0.10084033613445378,0.43478260869565216,119.0,138.0
640052,2016,מקיף עירוני גולדווטר,אילת,אילת,exact,6.0,0.277,49707.0,,אילת,80.25190476190475,80.99791366906474,0.10317460317460317,0.45323741007194246,126.0,139.0
640060,2013,"אורט ע""ש ה. רונסון",אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,81.48118556701031,82.19402985074628,0.11855670103092783,0.43283582089552236,194.0,201.0
640060,2014,"אורט ע""ש ה. רונסון",אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,80.66569306930693,83.65816425120774,0.18316831683168316,0.5265700483091788,202.0,207.0
640060,2015,"אורט ע""ש ה. רונסון",אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,77.80310526315789,81.36331606217617,0.18947368421052632,0.5025906735751295,190.0,193.0
640060,2016,"אורט ע""ש ה. רונסון",אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,84.32321637426901,83.14459770114942,0.07602339181286549,0.367816091954023,171.0,174.0
640078,2013,מקיף דתי עירוני ב',אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,71.44608108108109,74.79294642857143,0.0975609756097561,0.30357142857142855,82.0,112.0
640078,2014,מקיף דתי עירוני ב',אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,73.10246376811594,78.37054347826086,0.11538461538461539,0.4782608695652174,78.0,92.0
640078,2015,מקיף דתי עירוני ב',אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,72.72887850467289,76.571171875,0.06140350877192982,0.1796875,114.0,128.0
640078,2016,מקיף דתי עירוני ב',אשקלון,אשקלון,exact,5.0,-0.038,130088.0,,אשקלון,73.7728,78.24336448598132,0.12,0.27102803738317754,100.0,107.0
640086,2013,"מקיף ע""ש ליהמן",דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,69.37884955752212,79.18461538461538,0.08130081300813008,0.24615384615384617,123.0,130.0
640086,2014,"מקיף ע""ש ליהמן",דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,72.34840909090909,79.06845070422536,0.10606060606060606,0.23943661971830985,132.0,142.0
640086,2015,"מקיף ע""ש ליהמן",דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,74.58232000000001,80.02287769784174,0.07407407407407407,0.23741007194244604,135.0,139.0
640086,2016,"מקיף ע""ש ליהמן",דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,71.33433333333333,77.77473684210527,0.15833333333333333,0.2781954887218045,120.0,133.0
640102,2013,מוסדות בני עקיבא,אופקים,אופקים,exact,3.0,-0.698,25614.0,,אופקים,68.89326086956522,69.06617021276595,0.0,0.12962962962962962,46.0,54.0
640102,2014,מוסדות בני עקיבא,אופקים,אופקים,exact,3.0,-0.698,25614.0,,אופקים,78.51,76.10913043478261,0.0,0.30434782608695654,41.0,46.0
640102,2015,מוסדות בני עקיבא,אופקים,אופקים,exact,3.0,-0.698,25614.0,,אופקים,73.21357142857144,72.3157894736842,0.0,0.20833333333333334,42.0,48.0
640102,2016,מוסדות בני עקיבא,אופקים,אופקים,exact,3.0,-0.698,25614.0,,אופקים,73.0,82.15125,0.11904761904761904,0.32608695652173914,42.0,46.0
640110,2013,שלהבת הדרום,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,,,0.0,,6.0,
640110,2014,שלהבת הדרום,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,,,0.0,0.0,10.0,9.0
640110,2015,שלהבת הדרום,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,72.64,73.07,0.0,0.0,14.0,15.0
640110,2016,שלהבת הדרום,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,70.85,83.53999999999999,0.0,0.0,13.0,13.0
640128,2013,מקיף א כללי,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,72.01939999999999,80.84186915887851,0.13,0.308411214953271,100.0,107.0
640128,2014,מקיף א כללי,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,75.4644827586207,81.76040322580646,0.20689655172413793,0.4435483870967742,116.0,124.0
640128,2015,מקיף א כללי,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,69.19399999999999,80.96342657342657,0.225,0.34265734265734266,120.0,143.0
640128,2016,מקיף א כללי,אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,71.75100917431193,80.14232558139534,0.06837606837606838,0.3333333333333333,117.0,129.0
640136,2013,"מקיף דתי ע""ש רוגוזין",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,68.89,76.5961403508772,0.0,0.14925373134328357,62.0,67.0
640136,2014,"מקיף דתי ע""ש רוגוזין",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,72.95,76.14087719298246,0.0,0.19298245614035087,44.0,57.0
640136,2015,"מקיף דתי ע""ש רוגוזין",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,69.08,70.20431034482759,0.0,0.0,51.0,58.0
640136,2016,"מקיף דתי ע""ש רוגוזין",אשדוד,אשדוד,exact,5.0,-0.14,219590.0,,אשדוד,71.29,70.04463768115941,0.0,0.12658227848101267,65.0,79.0
640151,2013,"יב""ע בית יהודה",כפר מימון,כפר מימון,exact,7.0,0.547,296.0,310.0,כפר מימון,68.31,77.71,0.0,0.0,16.0,23.0
640151,2014,"יב""ע בית יהודה",כפר מימון,כפר מימון,exact,7.0,0.547,296.0,310.0,כפר מימון,80.68,79.06,0.0,0.20689655172413793,28.0,29.0
640151,2015,"יב""ע בית יהודה",כפר מימון,כפר מימון,exact,7.0,0.547,296.0,310.0,כפר מימון,87.88153846153847,83.19384615384615,0.0,0.46153846153846156,26.0,26.0
640151,2016,"יב""ע בית יהודה",כפר מימון,כפר מימון,exact,7.0,0.547,296.0,310.0,כפר מימון,75.27944444444444,77.51333333333332,0.2,0.2978723404255319,45.0,47.0
640177,2013,ישיבת בני עקיבא,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,68.37,78.01235294117647,0.109375,0.27941176470588236,64.0,68.0
640177,2014,ישיבת בני עקיבא,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,70.93,81.75291666666666,0.0,0.41935483870967744,22.0,31.0
640177,2015,ישיבת בני עקיבא,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,76.15909090909092,78.94821428571429,0.13725490196078433,0.48214285714285715,51.0,56.0
640177,2016,ישיבת בני עקיבא,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,71.37142857142857,79.2956862745098,0.16666666666666666,0.43137254901960786,42.0,51.0
640185,2013,ישיבת אור עציון,מרכז שפירא,מרכז שפירא,exact,5.0,0.147,2179.0,190.0,מרכז שפירא,76.91,76.2773417721519,0.125,0.26582278481012656,72.0,79.0
640185,2014,ישיבת אור עציון,מרכז שפירא,מרכז שפירא,exact,5.0,0.147,2179.0,190.0,מרכז שפירא,77.88888888888889,80.47891304347826,0.0,0.32608695652173914,45.0,46.0
640185,2015,ישיבת אור עציון,מרכז שפירא,מרכז שפירא,exact,5.0,0.147,2179.0,190.0,מרכז שפירא,82.05,77.10289855072465,0.0,0.36231884057971014,63.0,69.0
640185,2016,ישיבת אור עציון,מרכז שפירא,מרכז שפירא,exact,5.0,0.147,2179.0,190.0,מרכז שפירא,82.14,82.0518918918919,0.0,0.5227272727272727,42.0,44.0
640193,2013,עירוני ג' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,73.58163636363638,76.93455284552846,0.08333333333333333,0.2682926829268293,120.0,123.0
640193,2014,עירוני ג' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,76.83503937007873,80.51514925373135,0.11023622047244094,0.23880597014925373,127.0,134.0
640193,2015,עירוני ג' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,76.52657718120805,79.27941935483872,0.10067114093959731,0.2967741935483871,149.0,155.0
640193,2016,עירוני ג' מקיף,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,73.78484472049689,79.06426035502959,0.11801242236024845,0.33136094674556216,161.0,169.0
640227,2013,תיכון מקיף אורט ערד,ערד,ערד,exact,4.0,-0.389,24313.0,,ערד,76.72588235294117,84.44646666666668,0.20588235294117646,0.5266666666666666,136.0,150.0
640227,2014,תיכון מקיף אורט ערד,ערד,ערד,exact,4.0,-0.389,24313.0,,ערד,77.25948387096776,79.91746987951807,0.1032258064516129,0.3795180722891566,155.0,166.0
640227,2015,תיכון מקיף אורט ערד,ערד,ערד,exact,4.0,-0.389,24313.0,,ערד,78.75920863309352,82.07714285714286,0.1223021582733813,0.42857142857142855,139.0,154.0
640227,2016,תיכון מקיף אורט ערד,ערד,ערד,exact,4.0,-0.389,24313.0,,ערד,79.7466081871345,81.44075675675676,0.1695906432748538,0.518918918918919,171.0,185.0
640235,2013,מקיף דתי גרוס,קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,71.89684210526316,77.58140186915887,0.15789473684210525,0.29906542056074764,95.0,107.0
640235,2014,מקיף דתי גרוס,קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,70.61321100917431,76.4275572519084,0.10091743119266056,0.2900763358778626,109.0,131.0
640235,2015,מקיף דתי גרוס,קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,75.22268817204301,77.04456310679612,0.12903225806451613,0.34951456310679613,93.0,103.0
640235,2016,מקיף דתי גרוס,קרית גת,קריית גת,exact,4.0,-0.358,51248.0,,קריית גת,74.81850574712644,79.10592233009709,0.1724137931034483,0.32038834951456313,87.0,103.0
640243,2013,מקיף דתי אפלמן,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,62.86,72.13573170731708,0.07575757575757576,0.25609756097560976,66.0,82.0
640243,2014,מקיף דתי אפלמן,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,66.79,71.56647058823529,0.09859154929577464,0.27058823529411763,71.0,85.0
640243,2015,מקיף דתי אפלמן,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,67.42,73.93676923076923,0.21739130434782608,0.35384615384615387,46.0,65.0
640243,2016,מקיף דתי אפלמן,דימונה,דימונה,exact,4.0,-0.3,33021.0,,דימונה,67.26,75.91379310344827,0.0,0.3448275862068966,47.0,58.0
640276,2013,"ביה""ס הרב תחומי עהד",חורה,חורה,exact,1.0,-2.118,19371.0,,חורה,79.27014285714286,80.09038961038961,0.09090909090909091,0.15584415584415584,77.0,77.0
640276,2014,"ביה""ס הרב תחומי עהד",חורה,חורה,exact,1.0,-2.118,19371.0,,חורה,74.0686301369863,76.20374999999999,0.0875,0.275,80.0,80.0
640276,2015,"ביה""ס הרב תחומי עהד",חורה,חורה,exact,1.0,-2.118,19371.0,,חורה,80.8846835443038,81.84975308641975,0.13924050632911392,0.345679012345679,79.0,81.0
640276,2016,"ביה""ס הרב תחומי עהד",חורה,חורה,exact,1.0,-2.118,19371.0,,חורה,74.5995294117647,83.11229885057472,0.1411764705882353,0.3218390804597701,85.0,87.0
640318,2013,"מקיף ע""ש גוטוירט",שדרות,שדרות,exact,5.0,-0.165,23075.0,,שדרות,63.35,74.78518072289157,0.06578947368421052,0.1927710843373494,76.0,83.0
640318,2014,"מקיף ע""ש גוטוירט",שדרות,שדרות,exact,5.0,-0.165,23075.0,,שדרות,64.08084337349398,71.615,0.06741573033707865,0.1875,89.0,96.0
640318,2015,"מקיף ע""ש גוטוירט",שדרות,שדרות,exact,5.0,-0.165,23075.0,,שדרות,66.265,75.24040404040404,0.05263157894736842,0.18181818181818182,95.0,99.0
640318,2016,"מקיף ע""ש גוטוירט",שדרות,שדרות,exact,5.0,-0.165,23075.0,,שדרות,68.02272727272727,73.97212765957447,0.16091954022988506,0.2553191489361702,87.0,94.0
640359,2013,"אולפנת בנ""ע חן במדבר",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,83.97860465116278,85.50960784313725,0.18867924528301888,0.2549019607843137,53.0,51.0
640359,2014,"אולפנת בנ""ע חן במדבר",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,87.28432835820894,84.50909090909092,0.12987012987012986,0.18181818181818182,77.0,77.0
640359,2015,"אולפנת בנ""ע חן במדבר",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,87.30133333333333,82.9275,0.11764705882352941,0.25,68.0,68.0
640359,2016,"אולפנת בנ""ע חן במדבר",באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,81.32745454545454,81.7379245283019,0.140625,0.25396825396825395,64.0,63.0
640367,2013,תיכון בית חיה ורבקה,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,89.36,87.27,0.0,0.0,19.0,21.0
640367,2014,תיכון בית חיה ורבקה,באר שבע,באר שבע,exact,5.0,0.034,201814.0,,באר שבע,83.87000000000002,83.665,0.0,0.0,23.0,24.0
